Point ID,arc_length,div(phi),magR,momentError_0,momentError_1,momentError_2,momentError_Magnitude,nut,nuTilda,p,Points_0,Points_1,Points_2,Points_Magnitude,turbulenceProperties:devReff_0,turbulenceProperties:devReff_1,turbulenceProperties:devReff_2,turbulenceProperties:devReff_3,turbulenceProperties:devReff_4,turbulenceProperties:devReff_5,turbulenceProperties:devReff_Magnitude,turbulenceProperties:epsilon,turbulenceProperties:I,turbulenceProperties:k,turbulenceProperties:L,turbulenceProperties:nuEff,turbulenceProperties:nut,turbulenceProperties:R_0,turbulenceProperties:R_1,turbulenceProperties:R_2,turbulenceProperties:R_3,turbulenceProperties:R_4,turbulenceProperties:R_5,turbulenceProperties:R_Magnitude,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
881,0.12334,-0.000102608,0.00710676,-1.54334e-05,5.11472e-05,3.01757e-05,6.13579e-05,9.95709e-05,0.000120222,-0.160044,0,0.05334,1,1.00142,4.90268e-06,-2.90731e-05,2.41704e-05,-3.5438e-09,0.00170166,-2.88702e-08,0.00170209,0.0131303,0.0593657,0.00585274,0.00584284,0.000109571,9.95709e-05,0.00390627,0.00387541,0.0039238,-3.20557e-09,0.00154853,-2.62242e-08,0.00693339,2.90355e-07,-0.0012689,1.04971,1.04971,1
882,0.12348,-0.000103239,0.00721613,-1.53712e-05,5.07362e-05,9.10717e-05,0.000105378,0.0001002,0.000120722,-0.160044,0,0.05348,1,1.00143,4.83624e-06,-2.91983e-05,2.43621e-05,-3.51533e-09,0.00172901,-2.89023e-08,0.00172943,0.0134724,0.0599481,0.00594207,0.00582138,0.0001102,0.0001002,0.00396576,0.00393484,0.00398354,-3.18212e-09,0.00157425,-2.62685e-08,0.00703968,2.94347e-07,-0.00124986,1.04756,1.04756,1
883,0.12362,-0.000103871,0.0073255,-1.53091e-05,5.03253e-05,0.000151968,0.000160814,0.000100829,0.000121221,-0.160045,0,0.05362,1,1.00144,4.76979e-06,-2.93235e-05,2.45537e-05,-3.48686e-09,0.00175635,-2.89345e-08,0.00175678,0.0138144,0.0605306,0.00603139,0.00579992,0.000110829,0.000100829,0.00402526,0.00399426,0.00404328,-3.15867e-09,0.00159997,-2.63129e-08,0.00714596,2.98339e-07,-0.00123083,1.04541,1.04541,1
884,0.12376,-0.000104503,0.00743487,-1.5247e-05,4.99143e-05,0.000212864,0.000219169,0.000101458,0.000121721,-0.160045,0,0.05376,1,1.00144,4.70335e-06,-2.94487e-05,2.47454e-05,-3.45839e-09,0.0017837,-2.89666e-08,0.00178412,0.0141564,0.061113,0.00612072,0.00577846,0.000111458,0.000101458,0.00408475,0.00405368,0.00410301,-3.13522e-09,0.00162569,-2.63572e-08,0.00725225,3.02331e-07,-0.00121179,1.04326,1.04326,1
885,0.1239,-0.000105135,0.00754423,-1.51849e-05,4.95034e-05,0.00027376,0.000278614,0.000102087,0.000122221,-0.160046,0,0.0539,1,1.00145,4.6369e-06,-2.95739e-05,2.4937e-05,-3.42993e-09,0.00181105,-2.89987e-08,0.00181147,0.0144985,0.0616954,0.00621005,0.00575699,0.000112087,0.000102087,0.00414424,0.0041131,0.00416275,-3.11177e-09,0.00165142,-2.64016e-08,0.00735853,3.06322e-07,-0.00119276,1.04111,1.04111,1
886,0.12404,-0.000105767,0.0076536,-1.51228e-05,4.90924e-05,0.000334656,0.000338575,0.000102716,0.000122721,-0.160047,0,0.05404,1,1.00146,4.57046e-06,-2.96991e-05,2.51286e-05,-3.40146e-09,0.0018384,-2.90309e-08,0.00183881,0.0148405,0.0622778,0.00629937,0.00573553,0.000112716,0.000102716,0.00420373,0.00417252,0.00422248,-3.08832e-09,0.00167714,-2.64459e-08,0.00746482,3.10314e-07,-0.00117372,1.03896,1.03896,1
887,0.12418,-0.000106399,0.00776297,-1.50607e-05,4.86815e-05,0.000395552,0.00039882,0.000103345,0.000123221,-0.160047,0,0.05418,1,1.00147,4.50401e-06,-2.98243e-05,2.53203e-05,-3.37299e-09,0.00186574,-2.9063e-08,0.00186616,0.0151825,0.0628602,0.0063887,0.00571407,0.000113345,0.000103345,0.00426323,0.00423194,0.00428222,-3.06487e-09,0.00170286,-2.64903e-08,0.0075711,3.14306e-07,-0.00115469,1.03681,1.03681,1
888,0.12432,-0.00010703,0.00787234,-1.49986e-05,4.82706e-05,0.000456448,0.000459238,0.000103974,0.000123721,-0.160048,0,0.05432,1,1.00147,4.43757e-06,-2.99495e-05,2.55119e-05,-3.34452e-09,0.00189309,-2.90951e-08,0.0018935,0.0155246,0.0634426,0.00647802,0.00569261,0.000113974,0.000103974,0.00432272,0.00429136,0.00434196,-3.04142e-09,0.00172858,-2.65346e-08,0.00767739,3.18298e-07,-0.00113565,1.03466,1.03466,1
889,0.12446,-0.000107662,0.00798171,-1.49365e-05,4.78596e-05,0.000517344,0.000519767,0.000104603,0.000124221,-0.160048,0,0.05446,1,1.00148,4.37112e-06,-3.00747e-05,2.57035e-05,-3.31606e-09,0.00192044,-2.91272e-08,0.00192085,0.0158666,0.0640251,0.00656735,0.00567115,0.000114603,0.000104603,0.00438221,0.00435079,0.00440169,-3.01797e-09,0.0017543,-2.6579e-08,0.00778367,3.22289e-07,-0.00111662,1.03251,1.03251,1
890,0.1246,-0.000108294,0.00809108,-1.48743e-05,4.74487e-05,0.00057824,0.000580374,0.000105232,0.000124721,-0.160049,0,0.0546,1,1.00149,4.30468e-06,-3.01999e-05,2.58952e-05,-3.28759e-09,0.00194779,-2.91594e-08,0.0019482,0.0162086,0.0646075,0.00665667,0.00564969,0.000115232,0.000105232,0.0044417,0.00441021,0.00446143,-2.99452e-09,0.00178003,-2.66233e-08,0.00788996,3.26281e-07,-0.00109758,1.03036,1.03036,1
891,0.12474,-0.000108926,0.00820045,-1.48122e-05,4.70377e-05,0.000639136,0.000641035,0.000105861,0.000125221,-0.160049,0,0.05474,1,1.0015,4.23823e-06,-3.03251e-05,2.60868e-05,-3.25912e-09,0.00197513,-2.91915e-08,0.00197554,0.0165507,0.0651899,0.006746,0.00562823,0.000115861,0.000105861,0.0045012,0.00446963,0.00452117,-2.97107e-09,0.00180575,-2.66677e-08,0.00799625,3.30273e-07,-0.00107855,1.02821,1.02821,1
892,0.12488,-0.000109558,0.00830981,-1.47501e-05,4.66268e-05,0.000700032,0.000701738,0.00010649,0.000125721,-0.16005,0,0.05488,1,1.0015,4.17179e-06,-3.04503e-05,2.62785e-05,-3.23065e-09,0.00200248,-2.92236e-08,0.00200289,0.0168927,0.0657723,0.00683532,0.00560677,0.00011649,0.00010649,0.00456069,0.00452905,0.0045809,-2.94762e-09,0.00183147,-2.6712e-08,0.00810254,3.34265e-07,-0.00105951,1.02606,1.02606,1
893,0.12502,-0.000110063,0.00841916,-1.46886e-05,4.62002e-05,0.000790544,0.000792029,0.000107058,0.000126172,-0.16005,0,0.05502,1,1.00151,4.10363e-06,-3.05407e-05,2.6437e-05,-3.20889e-09,0.00202974,-2.92487e-08,0.00203015,0.0172535,0.0663592,0.00692468,0.00558495,0.000117058,0.000107058,0.0046202,0.00458853,0.00464063,-2.93003e-09,0.00185706,-2.67476e-08,0.00820883,3.38129e-07,-0.00104069,1.02384,1.02384,1
894,0.12516,-0.00010981,0.00852839,-1.46304e-05,4.56801e-05,0.00105874,0.00105983,0.000107258,0.000126334,-0.160051,0,0.05516,1,1.00152,4.0252e-06,-3.04224e-05,2.63972e-05,-3.22732e-09,0.00205651,-2.92312e-08,0.00205691,0.0177271,0.0669727,0.00701423,0.00556095,0.000117258,0.000107258,0.00467983,0.00464833,0.0047003,-2.94759e-09,0.00188187,-2.67301e-08,0.00831517,3.4123e-07,-0.00102315,1.02119,1.02119,1
895,0.1253,-0.000109556,0.00863762,-1.45723e-05,4.516e-05,0.00132694,0.00132779,0.000107457,0.000126495,-0.160052,0,0.0553,1,1.00153,3.94677e-06,-3.03041e-05,2.63573e-05,-3.24575e-09,0.00208328,-2.92137e-08,0.00208367,0.0182006,0.0675862,0.00710379,0.00553695,0.000117457,0.000107457,0.00473947,0.00470814,0.00475997,-2.96515e-09,0.00190668,-2.67126e-08,0.00842151,3.4433e-07,-0.00100561,1.01853,1.01853,1
896,0.12544,-0.000109303,0.00874685,-1.45141e-05,4.46399e-05,0.00159514,0.00159583,0.000107657,0.000126657,-0.160052,0,0.05544,1,1.00154,3.86834e-06,-3.01859e-05,2.63175e-05,-3.26418e-09,0.00211005,-2.91962e-08,0.00211043,0.0186741,0.0681997,0.00719334,0.00551296,0.000117657,0.000107657,0.0047991,0.00476795,0.00481964,-2.9827e-09,0.00193149,-2.66951e-08,0.00852785,3.47431e-07,-0.000988065,1.01588,1.01588,1
897,0.12558,-0.000109049,0.00885608,-1.44559e-05,4.41198e-05,0.00186334,0.00186391,0.000107857,0.000126818,-0.160053,0,0.05558,1,1.00154,3.78992e-06,-3.00676e-05,2.62777e-05,-3.28262e-09,0.00213682,-2.91787e-08,0.0021372,0.0191477,0.0688132,0.0072829,0.00548896,0.000117856,0.000107857,0.00485873,0.00482776,0.00487931,-3.00026e-09,0.0019563,-2.66776e-08,0.00863419,3.50531e-07,-0.000970523,1.01323,1.01323,1
898,0.12572,-0.000108796,0.00896531,-1.43978e-05,4.35997e-05,0.00213153,0.00213203,0.000108056,0.00012698,-0.160053,0,0.05572,1,1.00155,3.71149e-06,-2.99493e-05,2.62378e-05,-3.30105e-09,0.00216359,-2.91612e-08,0.00216396,0.0196212,0.0694267,0.00737245,0.00546496,0.000118056,0.000108056,0.00491836,0.00488756,0.00493898,-3.01782e-09,0.00198111,-2.66601e-08,0.00874053,3.53631e-07,-0.000952981,1.01058,1.01058,1
899,0.12586,-0.000108542,0.00907454,-1.43396e-05,4.30796e-05,0.00239973,0.00240016,0.000108256,0.000127141,-0.160054,0,0.05586,1,1.00156,3.63306e-06,-2.98311e-05,2.6198e-05,-3.31948e-09,0.00219036,-2.91438e-08,0.00219072,0.0200947,0.0700402,0.00746201,0.00544096,0.000118256,0.000108256,0.004978,0.00494737,0.00499865,-3.03538e-09,0.00200592,-2.66426e-08,0.00884687,3.56732e-07,-0.000935438,1.00793,1.00793,1
900,0.126,-0.000108289,0.00918376,-1.42815e-05,4.25595e-05,0.00266793,0.00266831,0.000108455,0.000127303,-0.160055,0,0.056,1,1.00157,3.55463e-06,-2.97128e-05,2.61581e-05,-3.33791e-09,0.00221713,-2.91263e-08,0.00221748,0.0205682,0.0706537,0.00755156,0.00541697,0.000118455,0.000108455,0.00503763,0.00500718,0.00505832,-3.05294e-09,0.00203073,-2.66252e-08,0.00895321,3.59832e-07,-0.000917896,1.00528,1.00528,1
901,0.12614,-0.000108035,0.00929299,-1.42233e-05,4.20394e-05,0.00293613,0.00293646,0.000108655,0.000127464,-0.160055,0,0.05614,1,1.00157,3.4762e-06,-2.95945e-05,2.61183e-05,-3.35634e-09,0.0022439,-2.91088e-08,0.00224425,0.0210418,0.0712672,0.00764112,0.00539297,0.000118655,0.000108655,0.00509726,0.00506698,0.00511799,-3.0705e-09,0.00205554,-2.66077e-08,0.00905955,3.62933e-07,-0.000900354,1.00263,1.00263,1
902,0.12628,-0.000107782,0.00940222,-1.41651e-05,4.15193e-05,0.00320433,0.00320463,0.000108855,0.000127626,-0.160056,0,0.05628,1,1.00158,3.39777e-06,-2.94763e-05,2.60785e-05,-3.37478e-09,0.00227066,-2.90913e-08,0.00227101,0.0215153,0.0718808,0.00773067,0.00536897,0.000118855,0.000108855,0.00515689,0.00512679,0.00517766,-3.08805e-09,0.00208035,-2.65902e-08,0.00916589,3.66033e-07,-0.000882812,0.999978,0.999978,1
903,0.12642,-0.000107529,0.00951145,-1.4107e-05,4.09992e-05,0.00347252,0.00347279,0.000109054,0.000127788,-0.160057,0,0.05642,1,1.00159,3.31935e-06,-2.9358e-05,2.60386e-05,-3.39321e-09,0.00229743,-2.90738e-08,0.00229777,0.0219888,0.0724942,0.00782023,0.00534498,0.000119054,0.000109054,0.00521652,0.0051866,0.00523733,-3.10561e-09,0.00210516,-2.65727e-08,0.00927223,3.69133e-07,-0.000865271,0.997327,0.997327,1
904,0.12656,-0.000107275,0.00962067,-1.40488e-05,4.0479e-05,0.00374072,0.00374096,0.000109254,0.000127949,-0.160057,0,0.05656,1,1.0016,3.24092e-06,-2.92397e-05,2.59988e-05,-3.41164e-09,0.0023242,-2.90563e-08,0.00232453,0.0224624,0.0731078,0.00790978,0.00532098,0.000119254,0.000109254,0.00527615,0.00524641,0.005297,-3.12317e-09,0.00212997,-2.65552e-08,0.00937857,3.72234e-07,-0.000847728,0.994676,0.994676,1
905,0.1267,-0.000107022,0.0097299,-1.39907e-05,3.99589e-05,0.00400891,0.00400914,0.000109454,0.000128111,-0.160058,0,0.0567,1,1.00161,3.16249e-06,-2.91215e-05,2.5959e-05,-3.43007e-09,0.00235097,-2.90388e-08,0.0023513,0.0229359,0.0737213,0.00799934,0.00529698,0.000119454,0.000109454,0.00533579,0.00530621,0.00535667,-3.14073e-09,0.00215478,-2.65377e-08,0.00948491,3.75334e-07,-0.000830186,0.992025,0.992025,1
906,0.12684,-0.000106768,0.00983913,-1.39325e-05,3.94388e-05,0.00427711,0.00427732,0.000109653,0.000128272,-0.160058,0,0.05684,1,1.00161,3.08406e-06,-2.90032e-05,2.59191e-05,-3.44851e-09,0.00237774,-2.90213e-08,0.00237806,0.0234094,0.0743348,0.00808889,0.00527298,0.000119653,0.000109653,0.00539542,0.00536602,0.00541634,-3.15829e-09,0.00217959,-2.65202e-08,0.00959125,3.78435e-07,-0.000812644,0.989374,0.989374,1
907,0.12698,-0.000106515,0.00994836,-1.38744e-05,3.89187e-05,0.00454531,0.0045455,0.000109853,0.000128434,-0.160059,0,0.05698,1,1.00162,3.00563e-06,-2.88849e-05,2.58793e-05,-3.46694e-09,0.00240451,-2.90039e-08,0.00240482,0.023883,0.0749483,0.00817845,0.00524899,0.000119853,0.000109853,0.00545505,0.00542583,0.00547601,-3.17584e-09,0.0022044,-2.65027e-08,0.00969759,3.81535e-07,-0.000795102,0.986723,0.986723,1
908,0.12712,-0.000106261,0.0100576,-1.38162e-05,3.83986e-05,0.00481351,0.00481368,0.000110053,0.000128595,-0.16006,0,0.05712,1,1.00163,2.9272e-06,-2.87666e-05,2.58394e-05,-3.48537e-09,0.00243128,-2.89864e-08,0.00243159,0.0243565,0.0755618,0.008268,0.00522499,0.000120053,0.000110053,0.00551468,0.00548563,0.00553568,-3.1934e-09,0.00222921,-2.64853e-08,0.00980393,3.84636e-07,-0.00077756,0.984072,0.984072,1
909,0.12726,-0.000106008,0.0101668,-1.37581e-05,3.78785e-05,0.00508171,0.00508187,0.000110252,0.000128757,-0.16006,0,0.05726,1,1.00164,2.84877e-06,-2.86484e-05,2.57996e-05,-3.5038e-09,0.00245805,-2.89689e-08,0.00245835,0.02483,0.0761753,0.00835756,0.00520099,0.000120252,0.000110252,0.00557431,0.00554544,0.00559536,-3.21096e-09,0.00225403,-2.64678e-08,0.00991028,3.87736e-07,-0.000760018,0.981421,0.981421,1
910,0.1274,-0.000105754,0.010276,-1.36999e-05,3.73584e-05,0.0053499,0.00535005,0.000110452,0.000128918,-0.160061,0,0.0574,1,1.00165,2.77034e-06,-2.85301e-05,2.57598e-05,-3.52223e-09,0.00248481,-2.89514e-08,0.00248511,0.0253035,0.0767888,0.00844711,0.00517699,0.000120452,0.000110452,0.00563395,0.00560525,0.00565503,-3.22852e-09,0.00227884,-2.64503e-08,0.0100166,3.90836e-07,-0.000742476,0.97877,0.97877,1
911,0.12754,-0.000105501,0.0103853,-1.36417e-05,3.68383e-05,0.0056181,0.00561824,0.000110652,0.00012908,-0.160061,0,0.05754,1,1.00165,2.69192e-06,-2.84118e-05,2.57199e-05,-3.54067e-09,0.00251158,-2.89339e-08,0.00251188,0.0257771,0.0774023,0.00853667,0.005153,0.000120652,0.000110652,0.00569358,0.00566506,0.0057147,-3.24608e-09,0.00230365,-2.64328e-08,0.010123,3.93937e-07,-0.000724934,0.976119,0.976119,1
912,0.12768,-0.000105247,0.0104945,-1.35836e-05,3.63182e-05,0.0058863,0.00588643,0.000110851,0.000129241,-0.160062,0,0.05768,1,1.00166,2.61349e-06,-2.82936e-05,2.56801e-05,-3.5591e-09,0.00253835,-2.89164e-08,0.00253864,0.0262506,0.0780158,0.00862622,0.005129,0.000120851,0.000110851,0.00575321,0.00572486,0.00577437,-3.26364e-09,0.00232846,-2.64153e-08,0.0102293,3.97037e-07,-0.000707392,0.973468,0.973468,1
913,0.12782,-0.000104994,0.0106037,-1.35254e-05,3.5798e-05,0.0061545,0.00615462,0.000111051,0.000129403,-0.160063,0,0.05782,1,1.00167,2.53506e-06,-2.81753e-05,2.56402e-05,-3.57753e-09,0.00256512,-2.88989e-08,0.0025654,0.0267241,0.0786293,0.00871578,0.005105,0.000121051,0.000111051,0.00581284,0.00578467,0.00583404,-3.28119e-09,0.00235327,-2.63978e-08,0.0103356,4.00138e-07,-0.00068985,0.970817,0.970817,1
914,0.12796,-0.000104741,0.010713,-1.34673e-05,3.52779e-05,0.0064227,0.00642281,0.00011125,0.000129564,-0.160063,0,0.05796,1,1.00168,2.45663e-06,-2.8057e-05,2.56004e-05,-3.59596e-09,0.00259189,-2.88815e-08,0.00259217,0.0271977,0.0792429,0.00880533,0.005081,0.00012125,0.00011125,0.00587248,0.00584448,0.00589371,-3.29875e-09,0.00237808,-2.63803e-08,0.010442,4.03238e-07,-0.000672308,0.968166,0.968166,1
915,0.1281,-0.00010673,0.010827,-1.34184e-05,3.70297e-05,0.00608872,0.00608884,0.000111075,0.000129423,-0.160064,0,0.0581,1,1.00169,2.38342e-06,-2.77924e-05,2.54089e-05,-3.70827e-09,0.00261878,-2.89473e-08,0.00261905,0.0278807,0.0799489,0.00889958,0.00505102,0.000121075,0.000111075,0.00593524,0.00590755,0.00595636,-3.40031e-09,0.00240221,-2.64377e-08,0.0105534,4.0725e-07,-0.000656766,0.96504,0.96504,1
916,0.12824,-0.000109617,0.010943,-1.33732e-05,3.96901e-05,0.00551388,0.00551404,0.000110749,0.00012916,-0.160064,0,0.05824,1,1.00169,2.31231e-06,-2.74691e-05,2.51568e-05,-3.85813e-09,0.00264572,-2.90464e-08,0.00264598,0.0286475,0.080692,0.0089957,0.00501864,0.000120749,0.000110749,0.00599926,0.00597194,0.00602021,-3.53547e-09,0.00242607,-2.65251e-08,0.0106669,4.11627e-07,-0.000642025,0.961724,0.961724,1
917,0.12838,-0.000112503,0.0110591,-1.3328e-05,4.23505e-05,0.00493904,0.00493924,0.000110423,0.000128897,-0.160065,0,0.05838,1,1.0017,2.24119e-06,-2.71459e-05,2.49047e-05,-4.00799e-09,0.00267266,-2.91456e-08,0.00267291,0.0294144,0.081435,0.00909182,0.00498626,0.000120423,0.000110423,0.00606327,0.00603632,0.00608405,-3.67063e-09,0.00244993,-2.66124e-08,0.0107805,4.16003e-07,-0.000627284,0.958408,0.958408,1
918,0.12852,-0.00011539,0.0111751,-1.32828e-05,4.5011e-05,0.0043642,0.00436445,0.000110097,0.000128634,-0.160066,0,0.05852,1,1.00171,2.17008e-06,-2.68226e-05,2.46525e-05,-4.15785e-09,0.00269959,-2.92447e-08,0.00269984,0.0301812,0.0821781,0.00918795,0.00495387,0.000120097,0.000110097,0.00612729,0.0061007,0.0061479,-3.80578e-09,0.00247379,-2.66998e-08,0.010894,4.2038e-07,-0.000612543,0.955092,0.955092,1
919,0.12866,-0.000118277,0.0112911,-1.32376e-05,4.76714e-05,0.00378936,0.00378968,0.000109771,0.000128371,-0.160066,0,0.05866,1,1.00172,2.09896e-06,-2.64994e-05,2.44004e-05,-4.30771e-09,0.00272653,-2.93439e-08,0.00272677,0.030948,0.0829212,0.00928407,0.00492149,0.000119771,0.000109771,0.0061913,0.00616508,0.00621175,-3.94094e-09,0.00249765,-2.67871e-08,0.0110075,4.24756e-07,-0.000597802,0.951776,0.951777,1
920,0.1288,-0.000121163,0.0114071,-1.31924e-05,5.03318e-05,0.00321452,0.00321494,0.000109445,0.000128108,-0.160067,0,0.0588,1,1.00173,2.02784e-06,-2.61761e-05,2.41483e-05,-4.45757e-09,0.00275347,-2.9443e-08,0.0027537,0.0317149,0.0836643,0.00938019,0.00488911,0.000119445,0.000109445,0.00625532,0.00622947,0.00627559,-4.0761e-09,0.00252151,-2.68745e-08,0.011121,4.29133e-07,-0.00058306,0.94846,0.948461,1
921,0.12894,-0.00012405,0.0115231,-1.31472e-05,5.29922e-05,0.00263968,0.00264024,0.000109119,0.000127845,-0.160068,0,0.05894,1,1.00174,1.95673e-06,-2.58529e-05,2.38961e-05,-4.60742e-09,0.00278041,-2.95422e-08,0.00278063,0.0324817,0.0844073,0.00947632,0.00485673,0.000119119,0.000109119,0.00631934,0.00629385,0.00633944,-4.21125e-09,0.00254537,-2.69618e-08,0.0112345,4.3351e-07,-0.000568319,0.945144,0.945145,1
922,0.12908,-0.000126937,0.0116391,-1.3102e-05,5.56527e-05,0.00206484,0.00206563,0.000108793,0.000127583,-0.160068,0,0.05908,1,1.00174,1.88561e-06,-2.55296e-05,2.3644e-05,-4.75728e-09,0.00280734,-2.96413e-08,0.00280756,0.0332485,0.0851504,0.00957244,0.00482435,0.000118793,0.000108793,0.00638335,0.00635823,0.00640329,-4.34641e-09,0.00256922,-2.70492e-08,0.011348,4.37886e-07,-0.000553578,0.941828,0.941829,1
923,0.12922,-0.000129823,0.0117551,-1.30568e-05,5.83131e-05,0.00149,0.0014912,0.000108467,0.00012732,-0.160069,0,0.05922,1,1.00175,1.8145e-06,-2.52064e-05,2.33919e-05,-4.90714e-09,0.00283428,-2.97405e-08,0.00283449,0.0340154,0.0858935,0.00966856,0.00479197,0.000118467,0.000108467,0.00644737,0.00642262,0.00646713,-4.48157e-09,0.00259308,-2.71365e-08,0.0114615,4.42263e-07,-0.000538837,0.938513,0.938513,1
924,0.12936,-0.00013271,0.0118711,-1.30116e-05,6.09735e-05,0.000915161,0.000917282,0.000108141,0.000127057,-0.160069,0,0.05936,1,1.00176,1.74338e-06,-2.48831e-05,2.31397e-05,-5.057e-09,0.00286122,-2.98396e-08,0.00286142,0.0347822,0.0866365,0.00976469,0.00475959,0.000118141,0.000108141,0.00651139,0.006487,0.00653098,-4.61673e-09,0.00261694,-2.72239e-08,0.011575,4.46639e-07,-0.000524096,0.935197,0.935197,1
925,0.1295,-0.000135597,0.0119872,-1.29665e-05,6.36339e-05,0.000340322,0.000346463,0.000107815,0.000126794,-0.16007,0,0.0595,1,1.00177,1.67226e-06,-2.45599e-05,2.28876e-05,-5.20686e-09,0.00288816,-2.99387e-08,0.00288835,0.035549,0.0873796,0.00986081,0.00472721,0.000117815,0.000107815,0.0065754,0.00655138,0.00659482,-4.75188e-09,0.0026408,-2.73112e-08,0.0116885,4.51016e-07,-0.000509355,0.931881,0.931881,1
926,0.12964,-0.000138483,0.0121032,-1.29213e-05,6.62944e-05,-0.000234517,0.00024405,0.000107489,0.000126531,-0.160071,0,0.05964,1,1.00178,1.60115e-06,-2.42366e-05,2.26355e-05,-5.35672e-09,0.0029151,-3.00379e-08,0.00291529,0.0363159,0.0881227,0.00995693,0.00469483,0.000117489,0.000107489,0.00663942,0.00661576,0.00665867,-4.88704e-09,0.00266466,-2.73986e-08,0.0118021,4.55392e-07,-0.000494614,0.928565,0.928565,1
927,0.12978,-0.00014137,0.0122192,-1.28761e-05,6.89548e-05,-0.000809357,0.000812391,0.000107163,0.000126268,-0.160071,0,0.05978,1,1.00179,1.53003e-06,-2.39134e-05,2.23833e-05,-5.50658e-09,0.00294203,-3.0137e-08,0.00294222,0.0370827,0.0888657,0.0100531,0.00466244,0.000117163,0.000107163,0.00670344,0.00668015,0.00672252,-5.0222e-09,0.00268852,-2.74859e-08,0.0119156,4.59769e-07,-0.000479872,0.925249,0.925249,1
928,0.12992,-0.000144257,0.0123352,-1.28309e-05,7.16152e-05,-0.0013842,0.00138611,0.000106837,0.000126005,-0.160072,0,0.05992,1,1.00179,1.45892e-06,-2.35901e-05,2.21312e-05,-5.65643e-09,0.00296897,-3.02362e-08,0.00296915,0.0378495,0.0896088,0.0101492,0.00463006,0.000116837,0.000106837,0.00676745,0.00674453,0.00678636,-5.15736e-09,0.00271238,-2.75733e-08,0.0120291,4.64146e-07,-0.000465131,0.921933,0.921933,1
929,0.13006,-0.000147143,0.0124512,-1.27857e-05,7.42757e-05,-0.00195904,0.00196048,0.000106511,0.000125743,-0.160072,0,0.06006,1,1.0018,1.3878e-06,-2.32669e-05,2.18791e-05,-5.80629e-09,0.00299591,-3.03353e-08,0.00299608,0.0386164,0.0903519,0.0102453,0.00459768,0.000116511,0.000106511,0.00683147,0.00680891,0.00685021,-5.29251e-09,0.00273624,-2.76606e-08,0.0121426,4.68522e-07,-0.00045039,0.918617,0.918617,1
930,0.1302,-0.00015003,0.0125672,-1.27405e-05,7.69361e-05,-0.00253387,0.00253507,0.000106186,0.00012548,-0.160073,0,0.0602,1,1.00181,1.31668e-06,-2.29436e-05,2.16269e-05,-5.95615e-09,0.00302285,-3.04345e-08,0.00302301,0.0393832,0.091095,0.0103414,0.0045653,0.000116186,0.000106186,0.00689548,0.00687329,0.00691405,-5.42767e-09,0.0027601,-2.7748e-08,0.0122561,4.72899e-07,-0.000435649,0.915301,0.915301,1
931,0.13034,-0.000152917,0.0126832,-1.26953e-05,7.95964e-05,-0.0031087,0.00310974,0.00010586,0.000125217,-0.160074,0,0.06034,1,1.00182,1.24557e-06,-2.26204e-05,2.13748e-05,-6.10601e-09,0.00304979,-3.05336e-08,0.00304994,0.04015,0.091838,0.0104375,0.00453292,0.00011586,0.00010586,0.0069595,0.00693767,0.0069779,-5.56282e-09,0.00278396,-2.78353e-08,0.0123696,4.77275e-07,-0.000420908,0.911985,0.911985,1
932,0.13048,-0.000155803,0.0127992,-1.26501e-05,8.22569e-05,-0.00368354,0.00368448,0.000105534,0.000124954,-0.160074,0,0.06048,1,1.00183,1.17445e-06,-2.22971e-05,2.11227e-05,-6.25587e-09,0.00307672,-3.06328e-08,0.00307688,0.0409168,0.0925811,0.0105337,0.00450054,0.000115534,0.000105534,0.00702352,0.00700206,0.00704175,-5.69798e-09,0.00280782,-2.79227e-08,0.0124831,4.81652e-07,-0.000406167,0.908669,0.908669,1
933,0.13062,-0.00015869,0.0129153,-1.26049e-05,8.49173e-05,-0.00425838,0.00425924,0.000105208,0.000124691,-0.160075,0,0.06062,1,1.00184,1.10334e-06,-2.19739e-05,2.08705e-05,-6.40572e-09,0.00310366,-3.07319e-08,0.00310381,0.0416837,0.0933242,0.0106298,0.00446816,0.000115208,0.000105208,0.00708753,0.00706644,0.00710559,-5.83314e-09,0.00283168,-2.801e-08,0.0125966,4.86028e-07,-0.000391426,0.905353,0.905353,1
934,0.13076,-0.000161577,0.0130313,-1.25597e-05,8.75777e-05,-0.00483322,0.00483403,0.000104882,0.000124428,-0.160076,0,0.06076,1,1.00184,1.03222e-06,-2.16506e-05,2.06184e-05,-6.55558e-09,0.0031306,-3.08311e-08,0.00313074,0.0424505,0.0940672,0.0107259,0.00443578,0.000114882,0.000104882,0.00715155,0.00713082,0.00716944,-5.9683e-09,0.00285554,-2.80973e-08,0.0127102,4.90405e-07,-0.000376685,0.902037,0.902037,1
935,0.1309,-0.000164463,0.0131473,-1.25145e-05,9.02382e-05,-0.00540806,0.00540882,0.000104556,0.000124165,-0.160076,0,0.0609,1,1.00185,9.61106e-07,-2.13274e-05,2.03663e-05,-6.70544e-09,0.00315754,-3.09302e-08,0.00315768,0.0432173,0.0948103,0.010822,0.0044034,0.000114556,0.000104556,0.00721556,0.0071952,0.00723328,-6.10345e-09,0.0028794,-2.81847e-08,0.0128237,4.94781e-07,-0.000361944,0.898721,0.898721,1
