Point ID,arc_length,div(phi),magR,momentError_0,momentError_1,momentError_2,momentError_Magnitude,nu,nut,nuTilda,p,Points_0,Points_1,Points_2,Points_Magnitude,turbulenceProperties:devReff_0,turbulenceProperties:devReff_1,turbulenceProperties:devReff_2,turbulenceProperties:devReff_3,turbulenceProperties:devReff_4,turbulenceProperties:devReff_5,turbulenceProperties:devReff_Magnitude,turbulenceProperties:epsilon,turbulenceProperties:I,turbulenceProperties:k,turbulenceProperties:L,turbulenceProperties:nuEff,turbulenceProperties:nut,turbulenceProperties:R_0,turbulenceProperties:R_1,turbulenceProperties:R_2,turbulenceProperties:R_3,turbulenceProperties:R_4,turbulenceProperties:R_5,turbulenceProperties:R_Magnitude,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
601,0.08414,1.83981e-08,0,-5.84284e-06,4.85519e-06,1.20275e-05,1.42258e-05,0.00719819,0,0,9.16457,0,0.01414,1,1.0001,2.2374e-08,1.02984e-07,-1.25358e-07,-4.94985e-08,0.0666238,6.52666e-08,0.0666238,0,0,0,0,0.00719819,0,0,0,0,0,0,0,0,-9.45086e-07,7.20122e-07,1.87753,1.87753,1
602,0.08428,1.85588e-08,0,-5.82198e-06,4.84273e-06,1.20774e-05,1.42552e-05,0.00718393,0,0,9.16457,0,0.01428,1,1.0001,2.25341e-08,1.03881e-07,-1.26415e-07,-4.98569e-08,0.0672803,6.59072e-08,0.0672803,0,0,0,0,0.00718393,0,0,0,0,0,0,0,0,-9.43646e-07,7.19249e-07,1.87645,1.87645,1
603,0.08442,1.87195e-08,0,-5.80112e-06,4.83028e-06,1.21273e-05,1.42848e-05,0.00716968,0,0,9.16457,0,0.01442,1,1.0001,2.26941e-08,1.04778e-07,-1.27472e-07,-5.02152e-08,0.0679368,6.65478e-08,0.0679368,0,0,0,0,0.00716968,0,0,0,0,0,0,0,0,-9.42205e-07,7.18375e-07,1.87537,1.87537,1
604,0.08456,1.88802e-08,0,-5.78026e-06,4.81783e-06,1.21772e-05,1.43146e-05,0.00715542,0,0,9.16457,0,0.01456,1,1.00011,2.28542e-08,1.05675e-07,-1.28529e-07,-5.05735e-08,0.0685933,6.71883e-08,0.0685933,0,0,0,0,0.00715542,0,0,0,0,0,0,0,0,-9.40765e-07,7.17502e-07,1.87429,1.87429,1
605,0.0847,1.9041e-08,0,-5.7594e-06,4.80537e-06,1.22271e-05,1.43445e-05,0.00714116,0,0,9.16457,0,0.0147,1,1.00011,2.30142e-08,1.06572e-07,-1.29586e-07,-5.09318e-08,0.0692498,6.78289e-08,0.0692498,0,0,0,0,0.00714116,0,0,0,0,0,0,0,0,-9.39324e-07,7.16629e-07,1.87321,1.87321,1
606,0.08484,1.92017e-08,0,-5.73854e-06,4.79292e-06,1.22771e-05,1.43746e-05,0.0071269,0,0,9.16457,0,0.01484,1,1.00011,2.31742e-08,1.07469e-07,-1.30643e-07,-5.12902e-08,0.0699063,6.84695e-08,0.0699063,0,0,0,0,0.0071269,0,0,0,0,0,0,0,0,-9.37884e-07,7.15756e-07,1.87213,1.87213,1
607,0.08498,1.93624e-08,0,-5.71768e-06,4.78046e-06,1.2327e-05,1.44048e-05,0.00711265,0,0,9.16457,0,0.01498,1,1.00011,2.33343e-08,1.08366e-07,-1.31701e-07,-5.16485e-08,0.0705628,6.91101e-08,0.0705628,0,0,0,0,0.00711265,0,0,0,0,0,0,0,0,-9.36443e-07,7.14882e-07,1.87105,1.87105,1
608,0.08512,1.95231e-08,0,-5.69682e-06,4.76801e-06,1.23769e-05,1.44352e-05,0.00709839,0,0,9.16457,0,0.01512,1,1.00011,2.34943e-08,1.09263e-07,-1.32758e-07,-5.20068e-08,0.0712193,6.97507e-08,0.0712193,0,0,0,0,0.00709839,0,0,0,0,0,0,0,0,-9.35003e-07,7.14009e-07,1.86997,1.86997,1
609,0.08526,1.96838e-08,0,-5.67596e-06,4.75555e-06,1.24268e-05,1.44657e-05,0.00708413,0,0,9.16457,0,0.01526,1,1.00012,2.36543e-08,1.1016e-07,-1.33815e-07,-5.23651e-08,0.0718758,7.03912e-08,0.0718758,0,0,0,0,0.00708413,0,0,0,0,0,0,0,0,-9.33562e-07,7.13136e-07,1.86889,1.86889,1
610,0.0854,1.98445e-08,0,-5.6551e-06,4.7431e-06,1.24767e-05,1.44964e-05,0.00706987,0,0,9.16457,0,0.0154,1,1.00012,2.38144e-08,1.11058e-07,-1.34872e-07,-5.27235e-08,0.0725323,7.10318e-08,0.0725323,0,0,0,0,0.00706987,0,0,0,0,0,0,0,0,-9.32121e-07,7.12262e-07,1.86781,1.86781,1
611,0.08554,2.00052e-08,0,-5.63424e-06,4.73065e-06,1.25266e-05,1.45272e-05,0.00705561,0,0,9.16457,0,0.01554,1,1.00012,2.39744e-08,1.11955e-07,-1.35929e-07,-5.30818e-08,0.0731888,7.16724e-08,0.0731888,0,0,0,0,0.00705561,0,0,0,0,0,0,0,0,-9.30681e-07,7.11389e-07,1.86673,1.86673,1
612,0.08568,2.01659e-08,0,-5.61338e-06,4.71819e-06,1.25765e-05,1.45582e-05,0.00704136,0,0,9.16457,0,0.01568,1,1.00012,2.41345e-08,1.12852e-07,-1.36986e-07,-5.34401e-08,0.0738453,7.2313e-08,0.0738453,0,0,0,0,0.00704136,0,0,0,0,0,0,0,0,-9.2924e-07,7.10516e-07,1.86565,1.86565,1
613,0.08582,2.03266e-08,0,-5.59252e-06,4.70574e-06,1.26265e-05,1.45893e-05,0.0070271,0,0,9.16457,0,0.01582,1,1.00013,2.42945e-08,1.13749e-07,-1.38043e-07,-5.37984e-08,0.0745019,7.29535e-08,0.0745019,0,0,0,0,0.0070271,0,0,0,0,0,0,0,0,-9.278e-07,7.09643e-07,1.86458,1.86458,1
614,0.08596,2.04874e-08,0,-5.57166e-06,4.69328e-06,1.26764e-05,1.46206e-05,0.00701284,0,0,9.16457,0,0.01596,1,1.00013,2.44545e-08,1.14646e-07,-1.391e-07,-5.41568e-08,0.0751584,7.35941e-08,0.0751584,0,0,0,0,0.00701284,0,0,0,0,0,0,0,0,-9.26359e-07,7.08769e-07,1.8635,1.8635,1
615,0.0861,2.06481e-08,0,-5.5508e-06,4.68083e-06,1.27263e-05,1.4652e-05,0.00699858,0,0,9.16457,0,0.0161,1,1.00013,2.46146e-08,1.15543e-07,-1.40157e-07,-5.45151e-08,0.0758149,7.42347e-08,0.0758149,0,0,0,0,0.00699858,0,0,0,0,0,0,0,0,-9.24919e-07,7.07896e-07,1.86242,1.86242,1
616,0.08624,2.07663e-08,0,-5.5311e-06,4.66792e-06,1.27771e-05,1.46845e-05,0.0069875,0,0,9.16457,0,0.01624,1,1.00013,2.47483e-08,1.16379e-07,-1.41127e-07,-5.48677e-08,0.0764968,7.47643e-08,0.0764968,0,0,0,0,0.0069875,0,0,0,0,0,0,0,0,-9.23271e-07,7.0668e-07,1.86082,1.86082,1
617,0.08638,2.08533e-08,0,-5.51226e-06,4.65469e-06,1.28284e-05,1.4718e-05,0.00697875,0,0,9.16457,0,0.01638,1,1.00013,2.48628e-08,1.17169e-07,-1.42032e-07,-5.5216e-08,0.0771973,7.52124e-08,0.0771973,0,0,0,0,0.00697875,0,0,0,0,0,0,0,0,-9.21471e-07,7.05213e-07,1.85883,1.85883,1
618,0.08652,2.09403e-08,0,-5.49342e-06,4.64145e-06,1.28798e-05,1.47516e-05,0.00697,0,0,9.16457,0,0.01652,1,1.00014,2.49772e-08,1.1796e-07,-1.42937e-07,-5.55644e-08,0.0778978,7.56605e-08,0.0778978,0,0,0,0,0.00697,0,0,0,0,0,0,0,0,-9.19671e-07,7.03746e-07,1.85685,1.85685,1
619,0.08666,2.10273e-08,0,-5.47458e-06,4.62821e-06,1.29312e-05,1.47854e-05,0.00696125,0,0,9.16457,0,0.01666,1,1.00014,2.50916e-08,1.1875e-07,-1.43842e-07,-5.59127e-08,0.0785983,7.61086e-08,0.0785983,0,0,0,0,0.00696125,0,0,0,0,0,0,0,0,-9.17871e-07,7.02279e-07,1.85487,1.85487,1
620,0.0868,2.11143e-08,0,-5.45574e-06,4.61498e-06,1.29826e-05,1.48193e-05,0.00695249,0,0,9.16457,0,0.0168,1,1.00014,2.52061e-08,1.19541e-07,-1.44747e-07,-5.6261e-08,0.0792988,7.65567e-08,0.0792988,0,0,0,0,0.00695249,0,0,0,0,0,0,0,0,-9.16071e-07,7.00812e-07,1.85288,1.85288,1
621,0.08694,2.12013e-08,0,-5.43689e-06,4.60174e-06,1.3034e-05,1.48533e-05,0.00694374,0,0,9.16457,0,0.01694,1,1.00014,2.53205e-08,1.20332e-07,-1.45652e-07,-5.66094e-08,0.0799993,7.70048e-08,0.0799993,0,0,0,0,0.00694374,0,0,0,0,0,0,0,0,-9.14271e-07,6.99345e-07,1.8509,1.8509,1
622,0.08708,2.12884e-08,0,-5.41805e-06,4.58851e-06,1.30854e-05,1.48875e-05,0.00693499,0,0,9.16457,0,0.01708,1,1.00015,2.5435e-08,1.21122e-07,-1.46557e-07,-5.69577e-08,0.0806998,7.74529e-08,0.0806998,0,0,0,0,0.00693499,0,0,0,0,0,0,0,0,-9.12471e-07,6.97878e-07,1.84892,1.84892,1
623,0.08722,2.13754e-08,0,-5.39921e-06,4.57527e-06,1.31368e-05,1.49218e-05,0.00692624,0,0,9.16457,0,0.01722,1,1.00015,2.55494e-08,1.21913e-07,-1.47462e-07,-5.73061e-08,0.0814003,7.7901e-08,0.0814003,0,0,0,0,0.00692624,0,0,0,0,0,0,0,0,-9.10671e-07,6.96411e-07,1.84694,1.84694,1
624,0.08736,2.14624e-08,0,-5.38037e-06,4.56203e-06,1.31881e-05,1.49562e-05,0.00691749,0,0,9.16457,0,0.01736,1,1.00015,2.56638e-08,1.22703e-07,-1.48367e-07,-5.76544e-08,0.0821008,7.83492e-08,0.0821008,0,0,0,0,0.00691749,0,0,0,0,0,0,0,0,-9.0887e-07,6.94944e-07,1.84495,1.84495,1
625,0.0875,2.15494e-08,0,-5.36153e-06,4.5488e-06,1.32395e-05,1.49908e-05,0.00690873,0,0,9.16457,0,0.0175,1,1.00015,2.57783e-08,1.23494e-07,-1.49272e-07,-5.80028e-08,0.0828014,7.87973e-08,0.0828014,0,0,0,0,0.00690873,0,0,0,0,0,0,0,0,-9.0707e-07,6.93477e-07,1.84297,1.84297,1
626,0.08764,2.16364e-08,0,-5.34269e-06,4.53556e-06,1.32909e-05,1.50255e-05,0.00689998,0,0,9.16457,0,0.01764,1,1.00016,2.58927e-08,1.24285e-07,-1.50177e-07,-5.83511e-08,0.0835019,7.92454e-08,0.0835019,0,0,0,0,0.00689998,0,0,0,0,0,0,0,0,-9.0527e-07,6.9201e-07,1.84099,1.84099,1
627,0.08778,2.17234e-08,0,-5.32385e-06,4.52233e-06,1.33423e-05,1.50603e-05,0.00689123,0,0,9.16457,0,0.01778,1,1.00016,2.60072e-08,1.25075e-07,-1.51082e-07,-5.86994e-08,0.0842024,7.96935e-08,0.0842024,0,0,0,0,0.00689123,0,0,0,0,0,0,0,0,-9.0347e-07,6.90543e-07,1.83901,1.83901,1
628,0.08792,2.18105e-08,0,-5.305e-06,4.50909e-06,1.33937e-05,1.50952e-05,0.00688248,0,0,9.16457,0,0.01792,1,1.00016,2.61216e-08,1.25866e-07,-1.51987e-07,-5.90478e-08,0.0849029,8.01416e-08,0.0849029,0,0,0,0,0.00688248,0,0,0,0,0,0,0,0,-9.0167e-07,6.89076e-07,1.83702,1.83702,1
629,0.08806,2.18975e-08,0,-5.28616e-06,4.49585e-06,1.34451e-05,1.51303e-05,0.00687373,0,0,9.16457,0,0.01806,1,1.00016,2.62361e-08,1.26656e-07,-1.52892e-07,-5.93961e-08,0.0856034,8.05897e-08,0.0856034,0,0,0,0,0.00687373,0,0,0,0,0,0,0,0,-8.9987e-07,6.87609e-07,1.83504,1.83504,1
630,0.0882,2.19845e-08,0,-5.26732e-06,4.48262e-06,1.34965e-05,1.51655e-05,0.00686497,0,0,9.16457,0,0.0182,1,1.00017,2.63505e-08,1.27447e-07,-1.53797e-07,-5.97445e-08,0.0863039,8.10378e-08,0.0863039,0,0,0,0,0.00686497,0,0,0,0,0,0,0,0,-8.9807e-07,6.86142e-07,1.83306,1.83306,1
631,0.08834,2.20715e-08,0,-5.24848e-06,4.46938e-06,1.35479e-05,1.52009e-05,0.00685622,0,0,9.16457,0,0.01834,1,1.00017,2.64649e-08,1.28238e-07,-1.54702e-07,-6.00928e-08,0.0870044,8.14859e-08,0.0870044,0,0,0,0,0.00685622,0,0,0,0,0,0,0,0,-8.9627e-07,6.84675e-07,1.83107,1.83107,1
632,0.08848,2.21585e-08,0,-5.22964e-06,4.45615e-06,1.35992e-05,1.52363e-05,0.00684747,0,0,9.16457,0,0.01848,1,1.00017,2.65794e-08,1.29028e-07,-1.55607e-07,-6.04412e-08,0.0877049,8.1934e-08,0.0877049,0,0,0,0,0.00684747,0,0,0,0,0,0,0,0,-8.9447e-07,6.83208e-07,1.82909,1.82909,1
633,0.08862,2.22455e-08,0,-5.2108e-06,4.44291e-06,1.36506e-05,1.52719e-05,0.00683872,0,0,9.16457,0,0.01862,1,1.00017,2.66938e-08,1.29819e-07,-1.56512e-07,-6.07895e-08,0.0884054,8.23821e-08,0.0884054,0,0,0,0,0.00683872,0,0,0,0,0,0,0,0,-8.9267e-07,6.81741e-07,1.82711,1.82711,1
634,0.08876,2.23325e-08,0,-5.19195e-06,4.42967e-06,1.3702e-05,1.53076e-05,0.00682997,0,0,9.16457,0,0.01876,1,1.00018,2.68083e-08,1.30609e-07,-1.57418e-07,-6.11378e-08,0.0891059,8.28302e-08,0.0891059,0,0,0,0,0.00682997,0,0,0,0,0,0,0,0,-8.9087e-07,6.80274e-07,1.82513,1.82513,1
635,0.0889,2.24196e-08,0,-5.17311e-06,4.41644e-06,1.37534e-05,1.53435e-05,0.00682121,0,0,9.16457,0,0.0189,1,1.00018,2.69227e-08,1.314e-07,-1.58323e-07,-6.14862e-08,0.0898065,8.32784e-08,0.0898065,0,0,0,0,0.00682121,0,0,0,0,0,0,0,0,-8.8907e-07,6.78807e-07,1.82314,1.82314,1
636,0.08904,2.25066e-08,0,-5.15427e-06,4.4032e-06,1.38048e-05,1.53794e-05,0.00681246,0,0,9.16457,0,0.01904,1,1.00018,2.70371e-08,1.32191e-07,-1.59228e-07,-6.18345e-08,0.090507,8.37265e-08,0.090507,0,0,0,0,0.00681246,0,0,0,0,0,0,0,0,-8.8727e-07,6.7734e-07,1.82116,1.82116,1
637,0.08918,2.25936e-08,0,-5.13543e-06,4.38997e-06,1.38562e-05,1.54155e-05,0.00680371,0,0,9.16457,0,0.01918,1,1.00018,2.71516e-08,1.32981e-07,-1.60133e-07,-6.21829e-08,0.0912075,8.41746e-08,0.0912075,0,0,0,0,0.00680371,0,0,0,0,0,0,0,0,-8.8547e-07,6.75873e-07,1.81918,1.81918,1
638,0.08932,2.26806e-08,0,-5.11659e-06,4.37673e-06,1.39076e-05,1.54517e-05,0.00679496,0,0,9.16457,0,0.01932,1,1.00019,2.7266e-08,1.33772e-07,-1.61038e-07,-6.25312e-08,0.091908,8.46227e-08,0.091908,0,0,0,0,0.00679496,0,0,0,0,0,0,0,0,-8.8367e-07,6.74406e-07,1.81719,1.81719,1
639,0.08946,2.27676e-08,0,-5.09775e-06,4.36349e-06,1.39589e-05,1.5488e-05,0.00678621,0,0,9.16457,0,0.01946,1,1.00019,2.73805e-08,1.34562e-07,-1.61943e-07,-6.28796e-08,0.0926085,8.50708e-08,0.0926085,0,0,0,0,0.00678621,0,0,0,0,0,0,0,0,-8.8187e-07,6.72939e-07,1.81521,1.81521,1
640,0.0896,2.28546e-08,0,-5.07891e-06,4.35026e-06,1.40103e-05,1.55245e-05,0.00677745,0,0,9.16457,0,0.0196,1,1.00019,2.74949e-08,1.35353e-07,-1.62848e-07,-6.32279e-08,0.093309,8.55189e-08,0.093309,0,0,0,0,0.00677745,0,0,0,0,0,0,0,0,-8.8007e-07,6.71472e-07,1.81323,1.81323,1
641,0.08974,2.29416e-08,0,-5.06006e-06,4.33702e-06,1.40617e-05,1.5561e-05,0.0067687,0,0,9.16457,0,0.01974,1,1.00019,2.76093e-08,1.36144e-07,-1.63753e-07,-6.35762e-08,0.0940095,8.5967e-08,0.0940095,0,0,0,0,0.0067687,0,0,0,0,0,0,0,0,-8.7827e-07,6.70005e-07,1.81125,1.81125,1
642,0.08988,2.30287e-08,0,-5.04122e-06,4.32379e-06,1.41131e-05,1.55977e-05,0.00675995,0,0,9.16457,0,0.01988,1,1.0002,2.77238e-08,1.36934e-07,-1.64658e-07,-6.39246e-08,0.09471,8.64151e-08,0.09471,0,0,0,0,0.00675995,0,0,0,0,0,0,0,0,-8.7647e-07,6.68538e-07,1.80926,1.80926,1
643,0.09002,2.31157e-08,0,-5.02238e-06,4.31055e-06,1.41645e-05,1.56345e-05,0.0067512,0,0,9.16457,0,0.02002,1,1.0002,2.78382e-08,1.37725e-07,-1.65563e-07,-6.42729e-08,0.0954105,8.68632e-08,0.0954105,0,0,0,0,0.0067512,0,0,0,0,0,0,0,0,-8.7467e-07,6.67071e-07,1.80728,1.80728,1
644,0.09016,2.32027e-08,0,-5.00354e-06,4.29731e-06,1.42159e-05,1.56714e-05,0.00674245,0,0,9.16457,0,0.02016,1,1.0002,2.79527e-08,1.38515e-07,-1.66468e-07,-6.46213e-08,0.0961111,8.73113e-08,0.0961111,0,0,0,0,0.00674245,0,0,0,0,0,0,0,0,-8.7287e-07,6.65604e-07,1.8053,1.8053,1
645,0.0903,2.32897e-08,0,-4.9847e-06,4.28408e-06,1.42673e-05,1.57085e-05,0.0067337,0,0,9.16457,0,0.0203,1,1.00021,2.80671e-08,1.39306e-07,-1.67373e-07,-6.49696e-08,0.0968116,8.77595e-08,0.0968116,0,0,0,0,0.0067337,0,0,0,0,0,0,0,0,-8.7107e-07,6.64137e-07,1.80331,1.80331,1
646,0.09044,2.33767e-08,0,-4.96586e-06,4.27084e-06,1.43187e-05,1.57456e-05,0.00672494,0,0,9.16457,0,0.02044,1,1.00021,2.81815e-08,1.40097e-07,-1.68278e-07,-6.53179e-08,0.0975121,8.82076e-08,0.0975121,0,0,0,0,0.00672494,0,0,0,0,0,0,0,0,-8.6927e-07,6.6267e-07,1.80133,1.80133,1
647,0.09058,2.34637e-08,0,-4.94702e-06,4.2576e-06,1.437e-05,1.57828e-05,0.00671619,0,0,9.16457,0,0.02058,1,1.00021,2.8296e-08,1.40887e-07,-1.69183e-07,-6.56663e-08,0.0982126,8.86557e-08,0.0982126,0,0,0,0,0.00671619,0,0,0,0,0,0,0,0,-8.6747e-07,6.61203e-07,1.79935,1.79935,1
648,0.09072,2.35507e-08,0,-4.92817e-06,4.24437e-06,1.44214e-05,1.58202e-05,0.00670744,0,0,9.16457,0,0.02072,1,1.00021,2.84104e-08,1.41678e-07,-1.70088e-07,-6.60146e-08,0.0989131,8.91038e-08,0.0989131,0,0,0,0,0.00670744,0,0,0,0,0,0,0,0,-8.6567e-07,6.59736e-07,1.79737,1.79737,1
649,0.09086,2.36378e-08,0,-4.90933e-06,4.23113e-06,1.44728e-05,1.58577e-05,0.00669869,0,0,9.16457,0,0.02086,1,1.00022,2.85249e-08,1.42468e-07,-1.70993e-07,-6.6363e-08,0.0996136,8.95519e-08,0.0996136,0,0,0,0,0.00669869,0,0,0,0,0,0,0,0,-8.6387e-07,6.58269e-07,1.79538,1.79538,1
650,0.091,2.37248e-08,0,-4.89049e-06,4.2179e-06,1.45242e-05,1.58953e-05,0.00668994,0,0,9.16457,0,0.021,1,1.00022,2.86393e-08,1.43259e-07,-1.71898e-07,-6.67113e-08,0.100314,9e-08,0.100314,0,0,0,0,0.00668994,0,0,0,0,0,0,0,0,-8.6207e-07,6.56802e-07,1.7934,1.7934,1
651,0.09114,2.38118e-08,0,-4.87165e-06,4.20466e-06,1.45756e-05,1.5933e-05,0.00668118,0,0,9.16457,0,0.02114,1,1.00022,2.87538e-08,1.4405e-07,-1.72803e-07,-6.70597e-08,0.101015,9.04384e-08,0.101015,0,0,0,0,0.00668118,0,0,0,0,0,0,0,0,-8.6027e-07,6.55335e-07,1.79142,1.79142,1
652,0.09128,2.38988e-08,0,-4.85281e-06,4.19142e-06,1.4627e-05,1.59708e-05,0.00667243,0,0,9.16457,0,0.02128,1,1.00023,2.88682e-08,1.4484e-07,-1.73708e-07,-6.7408e-08,0.101715,9.08731e-08,0.101715,0,0,0,0,0.00667243,0,0,0,0,0,0,0,0,-8.5847e-07,6.53868e-07,1.78943,1.78943,1
653,0.09142,2.39858e-08,0,-4.83397e-06,4.17819e-06,1.46784e-05,1.60087e-05,0.00666368,0,0,9.16457,0,0.02142,1,1.00023,2.89826e-08,1.45631e-07,-1.74613e-07,-6.77564e-08,0.102416,9.13079e-08,0.102416,0,0,0,0,0.00666368,0,0,0,0,0,0,0,0,-8.5667e-07,6.52401e-07,1.78745,1.78745,1
654,0.09156,2.40728e-08,0,-4.81513e-06,4.16495e-06,1.47298e-05,1.60467e-05,0.00665493,0,0,9.16457,0,0.02156,1,1.00023,2.90971e-08,1.46421e-07,-1.75518e-07,-6.81047e-08,0.103116,9.17426e-08,0.103116,0,0,0,0,0.00665493,0,0,0,0,0,0,0,0,-8.5487e-07,6.50934e-07,1.78547,1.78547,1
655,0.0917,2.41599e-08,0,-4.79628e-06,4.15172e-06,1.47811e-05,1.60849e-05,0.00664618,0,0,9.16457,0,0.0217,1,1.00024,2.92115e-08,1.47212e-07,-1.76423e-07,-6.8453e-08,0.103817,9.21774e-08,0.103817,0,0,0,0,0.00664618,0,0,0,0,0,0,0,0,-8.5307e-07,6.49467e-07,1.78349,1.78349,1
656,0.09184,2.42469e-08,0,-4.77744e-06,4.13848e-06,1.48325e-05,1.61231e-05,0.00663742,0,0,9.16457,0,0.02184,1,1.00024,2.9326e-08,1.48003e-07,-1.77328e-07,-6.88014e-08,0.104517,9.26121e-08,0.104517,0,0,0,0,0.00663742,0,0,0,0,0,0,0,0,-8.5127e-07,6.48e-07,1.7815,1.7815,1
657,0.09198,2.43339e-08,0,-4.7586e-06,4.12524e-06,1.48839e-05,1.61615e-05,0.00662867,0,0,9.16457,0,0.02198,1,1.00024,2.94404e-08,1.48793e-07,-1.78233e-07,-6.91497e-08,0.105218,9.30469e-08,0.105218,0,0,0,0,0.00662867,0,0,0,0,0,0,0,0,-8.4947e-07,6.46533e-07,1.77952,1.77952,1
658,0.09212,2.44209e-08,0,-4.73976e-06,4.11201e-06,1.49353e-05,1.61999e-05,0.00661992,0,0,9.16457,0,0.02212,1,1.00024,2.95548e-08,1.49584e-07,-1.79138e-07,-6.94981e-08,0.105918,9.34816e-08,0.105918,0,0,0,0,0.00661992,0,0,0,0,0,0,0,0,-8.4767e-07,6.45066e-07,1.77754,1.77754,1
659,0.09226,2.45079e-08,0,-4.72092e-06,4.09877e-06,1.49867e-05,1.62385e-05,0.00661117,0,0,9.16457,0,0.02226,1,1.00025,2.96693e-08,1.50374e-07,-1.80043e-07,-6.98464e-08,0.106619,9.39163e-08,0.106619,0,0,0,0,0.00661117,0,0,0,0,0,0,0,0,-8.4587e-07,6.43599e-07,1.77555,1.77555,1
660,0.0924,2.45949e-08,0,-4.70208e-06,4.08554e-06,1.50381e-05,1.62771e-05,0.00660242,0,0,9.16457,0,0.0224,1,1.00025,2.97837e-08,1.51165e-07,-1.80948e-07,-7.01948e-08,0.107319,9.43511e-08,0.107319,0,0,0,0,0.00660242,0,0,0,0,0,0,0,0,-8.4407e-07,6.42132e-07,1.77357,1.77357,1
661,0.09254,2.46819e-08,0,-4.68323e-06,4.0723e-06,1.50895e-05,1.63159e-05,0.00659366,0,0,9.16457,0,0.02254,1,1.00025,2.98982e-08,1.51956e-07,-1.81853e-07,-7.05431e-08,0.10802,9.47858e-08,0.10802,0,0,0,0,0.00659366,0,0,0,0,0,0,0,0,-8.4227e-07,6.40665e-07,1.77159,1.77159,1
662,0.09268,2.4769e-08,0,-4.66439e-06,4.05906e-06,1.51408e-05,1.63547e-05,0.00658491,0,0,9.16457,0,0.02268,1,1.00026,3.00126e-08,1.52746e-07,-1.82758e-07,-7.08914e-08,0.10872,9.52206e-08,0.10872,0,0,0,0,0.00658491,0,0,0,0,0,0,0,0,-8.4047e-07,6.39198e-07,1.76961,1.76961,1
663,0.09282,2.4856e-08,0,-4.64555e-06,4.04583e-06,1.51922e-05,1.63937e-05,0.00657616,0,0,9.16457,0,0.02282,1,1.00026,3.0127e-08,1.53537e-07,-1.83664e-07,-7.12398e-08,0.109421,9.56553e-08,0.109421,0,0,0,0,0.00657616,0,0,0,0,0,0,0,0,-8.3867e-07,6.37731e-07,1.76762,1.76762,1
664,0.09296,2.4943e-08,0,-4.62671e-06,4.03259e-06,1.52436e-05,1.64328e-05,0.00656741,0,0,9.16457,0,0.02296,1,1.00026,3.02415e-08,1.54327e-07,-1.84569e-07,-7.15881e-08,0.110121,9.60901e-08,0.110121,0,0,0,0,0.00656741,0,0,0,0,0,0,0,0,-8.3687e-07,6.36264e-07,1.76564,1.76564,1
665,0.0931,2.503e-08,0,-4.60787e-06,4.01935e-06,1.5295e-05,1.64719e-05,0.00655866,0,0,9.16457,0,0.0231,1,1.00027,3.03559e-08,1.55118e-07,-1.85474e-07,-7.19365e-08,0.110822,9.65248e-08,0.110822,0,0,0,0,0.00655866,0,0,0,0,0,0,0,0,-8.35069e-07,6.34797e-07,1.76366,1.76366,1
666,0.09324,2.5117e-08,0,-4.58903e-06,4.00612e-06,1.53464e-05,1.65112e-05,0.0065499,0,0,9.16457,0,0.02324,1,1.00027,3.04704e-08,1.55908e-07,-1.86379e-07,-7.22848e-08,0.111522,9.69596e-08,0.111522,0,0,0,0,0.0065499,0,0,0,0,0,0,0,0,-8.33269e-07,6.3333e-07,1.76167,1.76167,1
667,0.09338,2.5204e-08,0,-4.57019e-06,3.99288e-06,1.53978e-05,1.65506e-05,0.00654115,0,0,9.16457,0,0.02338,1,1.00027,3.05848e-08,1.56699e-07,-1.87284e-07,-7.26331e-08,0.112223,9.73943e-08,0.112223,0,0,0,0,0.00654115,0,0,0,0,0,0,0,0,-8.31469e-07,6.31863e-07,1.75969,1.75969,1
668,0.09352,2.5291e-08,0,-4.55134e-06,3.97965e-06,1.54492e-05,1.659e-05,0.0065324,0,0,9.16457,0,0.02352,1,1.00028,3.06993e-08,1.5749e-07,-1.88189e-07,-7.29815e-08,0.112923,9.78291e-08,0.112923,0,0,0,0,0.0065324,0,0,0,0,0,0,0,0,-8.29669e-07,6.30396e-07,1.75771,1.75771,1
669,0.09366,2.53781e-08,0,-4.5325e-06,3.96641e-06,1.55006e-05,1.66296e-05,0.00652365,0,0,9.16457,0,0.02366,1,1.00028,3.08137e-08,1.5828e-07,-1.89094e-07,-7.33298e-08,0.113624,9.82638e-08,0.113624,0,0,0,0,0.00652365,0,0,0,0,0,0,0,0,-8.27869e-07,6.28929e-07,1.75573,1.75573,1
670,0.0938,2.54651e-08,0,-4.51366e-06,3.95317e-06,1.55519e-05,1.66692e-05,0.0065149,0,0,9.16457,0,0.0238,1,1.00028,3.09281e-08,1.59071e-07,-1.89999e-07,-7.36782e-08,0.114324,9.86986e-08,0.114324,0,0,0,0,0.0065149,0,0,0,0,0,0,0,0,-8.26069e-07,6.27462e-07,1.75374,1.75374,1
671,0.09394,2.55521e-08,0,-4.49482e-06,3.93994e-06,1.56033e-05,1.6709e-05,0.00650614,0,0,9.16457,0,0.02394,1,1.00029,3.10426e-08,1.59861e-07,-1.90904e-07,-7.40265e-08,0.115025,9.91333e-08,0.115025,0,0,0,0,0.00650614,0,0,0,0,0,0,0,0,-8.24269e-07,6.25995e-07,1.75176,1.75176,1
